id_produto,cod_artigo,des_artigo,des_categoria,des_linha,des_colecao,cod_fornecedor,des_status
18254,C2177,BLUSA LISA BOTAO - BRS1863,VESTUARIO,BASICO,VERAO - 2020,MARIA XIQUE,ATIVO
18255,C2177,BLUSA LISA BOTAO - BRS1863,VESTUARIO,BASICO,VERAO - 2020,MARIA XIQUE,ATIVO
18256,C2177,BLUSA LISA BOTAO - BRS1863,VESTUARIO,BASICO,VERAO - 2020,MARIA XIQUE,ATIVO
18257,C2177,BLUSA LISA BOTAO - BRS1863,VESTUARIO,BASICO,VERAO - 2020,MARIA XIQUE,ATIVO
18258,C2179,SHORT DOLL LIGANETE CEREJA - 1201-1,LINHA NOITE,INDEFINIDA,VERAO - 2020,SONHO DE PIJAMA,ATIVO
18259,C2179,SHORT DOLL LIGANETE CEREJA - 1201-1,LINHA NOITE,INDEFINIDA,VERAO - 2020,SONHO DE PIJAMA,ATIVO
18260,C2179,SHORT DOLL LIGANETE CEREJA - 1201-1,LINHA NOITE,INDEFINIDA,VERAO - 2020,SONHO DE PIJAMA,ATIVO
18261,C2179,SHORT DOLL LIGANETE CEREJA - 1201-1,LINHA NOITE,INDEFINIDA,VERAO - 2020,SONHO DE PIJAMA,ATIVO
18262,C2150,KIT LINGERIE REVENDEDORA 50 PCS,UNDERWARE,BASICO,CONTINUO,SALDOS,ATIVO
18263,C2151,KIT LINGERIE REVENDEDORA 40 PCS,UNDERWARE,RENDA,CONTINUO,SALDOS,ATIVO
18264,C2152,KIT PRAIA REVENDEDORA 25 PCS,MODA PRAIA,BASICO,CONTINUO,SALDOS,INATIVO
18265,C2235,CALC STRING LISO - CV004-3,UNDERWARE,CASUAL,INDEFINIDA,DESEJO DE USAR,AGRUPADO
18266,C2235,CALC STRING LISO - CV004-3,UNDERWARE,CASUAL,INDEFINIDA,DESEJO DE USAR,AGRUPADO
18267,C2235,CALC STRING LISO - CV004-3,UNDERWARE,CASUAL,INDEFINIDA,DESEJO DE USAR,AGRUPADO
18268,C2235,CALC STRING LISO - CV004-3,UNDERWARE,CASUAL,INDEFINIDA,DESEJO DE USAR,AGRUPADO
18269,C2366,CALCA PANTALONA HAPPY FLORAL - BRS1957,VESTUARIO,BASICO,VERAO - 2020,KEJ,ATIVO
18270,C2366,CALCA PANTALONA HAPPY FLORAL - BRS1957,VESTUARIO,BASICO,VERAO - 2020,KEJ,ATIVO
18271,C2366,CALCA PANTALONA HAPPY FLORAL - BRS1957,VESTUARIO,BASICO,VERAO - 2020,KEJ,ATIVO
18272,C2366,CALCA PANTALONA HAPPY FLORAL - BRS1957,VESTUARIO,BASICO,VERAO - 2020,KEJ,ATIVO
18273,C2366,CALCA PANTALONA HAPPY FLORAL - BRS1957,VESTUARIO,BASICO,VERAO - 2020,KEJ,ATIVO
18274,C2366,CALCA PANTALONA HAPPY FLORAL - BRS1957,VESTUARIO,BASICO,VERAO - 2020,KEJ,ATIVO
18275,C2366,CALCA PANTALONA HAPPY FLORAL - BRS1957,VESTUARIO,BASICO,VERAO - 2020,KEJ,ATIVO
18276,C2366,CALCA PANTALONA HAPPY FLORAL - BRS1957,VESTUARIO,BASICO,VERAO - 2020,KEJ,ATIVO
18277,C2367,CALCA PANTALONA ABACAXI - BRS1958,VESTUARIO,BASICO,VERAO - 2020,KEJ,ATIVO
18278,C2367,CALCA PANTALONA ABACAXI - BRS1958,VESTUARIO,BASICO,VERAO - 2020,KEJ,ATIVO
18279,C2367,CALCA PANTALONA ABACAXI - BRS1958,VESTUARIO,BASICO,VERAO - 2020,KEJ,ATIVO
18280,C2367,CALCA PANTALONA ABACAXI - BRS1958,VESTUARIO,BASICO,VERAO - 2020,KEJ,ATIVO
18281,C2367,CALCA PANTALONA ABACAXI - BRS1958,VESTUARIO,BASICO,VERAO - 2020,KEJ,ATIVO
18282,C2367,CALCA PANTALONA ABACAXI - BRS1958,VESTUARIO,BASICO,VERAO - 2020,KEJ,ATIVO
18283,C2367,CALCA PANTALONA ABACAXI - BRS1958,VESTUARIO,BASICO,VERAO - 2020,KEJ,ATIVO
18284,C2367,CALCA PANTALONA ABACAXI - BRS1958,VESTUARIO,BASICO,VERAO - 2020,KEJ,ATIVO
18285,C2368,CALCA PANTALONA DELAVE FLORAL - BRS1959,VESTUARIO,BASICO,VERAO - 2020,KEJ,ATIVO
18286,C2368,CALCA PANTALONA DELAVE FLORAL - BRS1959,VESTUARIO,BASICO,VERAO - 2020,KEJ,ATIVO
18287,C2368,CALCA PANTALONA DELAVE FLORAL - BRS1959,VESTUARIO,BASICO,VERAO - 2020,KEJ,ATIVO
18288,C2368,CALCA PANTALONA DELAVE FLORAL - BRS1959,VESTUARIO,BASICO,VERAO - 2020,KEJ,ATIVO
18289,C2368,CALCA PANTALONA DELAVE FLORAL - BRS1959,VESTUARIO,BASICO,VERAO - 2020,KEJ,ATIVO
18290,C2368,CALCA PANTALONA DELAVE FLORAL - BRS1959,VESTUARIO,BASICO,VERAO - 2020,KEJ,ATIVO
18291,C2368,CALCA PANTALONA DELAVE FLORAL - BRS1959,VESTUARIO,BASICO,VERAO - 2020,KEJ,ATIVO
18292,C2368,CALCA PANTALONA DELAVE FLORAL - BRS1959,VESTUARIO,BASICO,VERAO - 2020,KEJ,ATIVO
18293,C2369,CALCA PANTALONA SUAVE FLORAL - BRS1960,VESTUARIO,BASICO,VERAO - 2020,KEJ,ATIVO
18294,C2369,CALCA PANTALONA SUAVE FLORAL - BRS1960,VESTUARIO,BASICO,VERAO - 2020,KEJ,ATIVO
18295,C2369,CALCA PANTALONA SUAVE FLORAL - BRS1960,VESTUARIO,BASICO,VERAO - 2020,KEJ,ATIVO
18296,C2369,CALCA PANTALONA SUAVE FLORAL - BRS1960,VESTUARIO,BASICO,VERAO - 2020,KEJ,ATIVO
18297,C2370,CALCA PANTALONA ONÇA FOLHAGEM - BRS1961,VESTUARIO,BASICO,VERAO - 2020,KEJ,ATIVO
18298,C2370,CALCA PANTALONA ONÇA FOLHAGEM - BRS1961,VESTUARIO,BASICO,VERAO - 2020,KEJ,ATIVO
18299,C2370,CALCA PANTALONA ONÇA FOLHAGEM - BRS1961,VESTUARIO,BASICO,VERAO - 2020,KEJ,ATIVO
18300,C2370,CALCA PANTALONA ONÇA FOLHAGEM - BRS1961,VESTUARIO,BASICO,VERAO - 2020,KEJ,ATIVO
18301,C2371,CALCA PANTALONA LISTRA - BRS1962,VESTUARIO,BASICO,VERAO - 2020,EAGLE ROCK,ATIVO
18302,C2371,CALCA PANTALONA LISTRA - BRS1962,VESTUARIO,BASICO,VERAO - 2020,EAGLE ROCK,ATIVO
18303,C2371,CALCA PANTALONA LISTRA - BRS1962,VESTUARIO,BASICO,VERAO - 2020,EAGLE ROCK,ATIVO
18304,C2372,CAMISA S/M LISTRA AMARRAR - BRS1963,VESTUARIO,BASICO,VERAO - 2020,EAGLE ROCK,ATIVO
18305,C2371,CALCA PANTALONA LISTRA - BRS1962,VESTUARIO,BASICO,VERAO - 2020,EAGLE ROCK,ATIVO
18306,C2371,CALCA PANTALONA LISTRA - BRS1962,VESTUARIO,BASICO,VERAO - 2020,EAGLE ROCK,ATIVO
18307,C2371,CALCA PANTALONA LISTRA - BRS1962,VESTUARIO,BASICO,VERAO - 2020,EAGLE ROCK,ATIVO
18308,C2373,VESTIDO MID LISTRA ARGOLA - BRS1964,VESTUARIO,BASICO,VERAO - 2020,EAGLE ROCK,ATIVO
18309,C2371,CALCA PANTALONA LISTRA - BRS1962,VESTUARIO,BASICO,VERAO - 2020,EAGLE ROCK,ATIVO
18310,C2371,CALCA PANTALONA LISTRA - BRS1962,VESTUARIO,BASICO,VERAO - 2020,EAGLE ROCK,ATIVO
18311,C2371,CALCA PANTALONA LISTRA - BRS1962,VESTUARIO,BASICO,VERAO - 2020,EAGLE ROCK,ATIVO
18312,C2372,CAMISA S/M LISTRA AMARRAR - BRS1963,VESTUARIO,BASICO,VERAO - 2020,EAGLE ROCK,ATIVO
18313,C2372,CAMISA S/M LISTRA AMARRAR - BRS1963,VESTUARIO,BASICO,VERAO - 2020,EAGLE ROCK,ATIVO
18314,C2372,CAMISA S/M LISTRA AMARRAR - BRS1963,VESTUARIO,BASICO,VERAO - 2020,EAGLE ROCK,ATIVO
18315,C2372,CAMISA S/M LISTRA AMARRAR - BRS1963,VESTUARIO,BASICO,VERAO - 2020,EAGLE ROCK,ATIVO
18316,C2372,CAMISA S/M LISTRA AMARRAR - BRS1963,VESTUARIO,BASICO,VERAO - 2020,EAGLE ROCK,ATIVO
18317,C2372,CAMISA S/M LISTRA AMARRAR - BRS1963,VESTUARIO,BASICO,VERAO - 2020,EAGLE ROCK,ATIVO
18318,C2372,CAMISA S/M LISTRA AMARRAR - BRS1963,VESTUARIO,BASICO,VERAO - 2020,EAGLE ROCK,ATIVO
18319,C2372,CAMISA S/M LISTRA AMARRAR - BRS1963,VESTUARIO,BASICO,VERAO - 2020,EAGLE ROCK,ATIVO
18320,C2373,VESTIDO MID LISTRA ARGOLA - BRS1964,VESTUARIO,BASICO,VERAO - 2020,EAGLE ROCK,ATIVO
18321,C2373,VESTIDO MID LISTRA ARGOLA - BRS1964,VESTUARIO,BASICO,VERAO - 2020,EAGLE ROCK,ATIVO
18322,C2373,VESTIDO MID LISTRA ARGOLA - BRS1964,VESTUARIO,BASICO,VERAO - 2020,EAGLE ROCK,ATIVO
18323,C2373,VESTIDO MID LISTRA ARGOLA - BRS1964,VESTUARIO,BASICO,VERAO - 2020,EAGLE ROCK,ATIVO
18324,C2373,VESTIDO MID LISTRA ARGOLA - BRS1964,VESTUARIO,BASICO,VERAO - 2020,EAGLE ROCK,ATIVO
18325,C2373,VESTIDO MID LISTRA ARGOLA - BRS1964,VESTUARIO,BASICO,VERAO - 2020,EAGLE ROCK,ATIVO
18326,C2373,VESTIDO MID LISTRA ARGOLA - BRS1964,VESTUARIO,BASICO,VERAO - 2020,EAGLE ROCK,ATIVO
18327,C2373,VESTIDO MID LISTRA ARGOLA - BRS1964,VESTUARIO,BASICO,VERAO - 2020,EAGLE ROCK,ATIVO
18328,C2374,CALCA PANTACOURT LISTRA COLOR - BRS1965,VESTUARIO,BASICO,VERAO - 2020,EAGLE ROCK,ATIVO
18329,C2374,CALCA PANTACOURT LISTRA COLOR - BRS1965,VESTUARIO,BASICO,VERAO - 2020,EAGLE ROCK,ATIVO
18330,C2374,CALCA PANTACOURT LISTRA COLOR - BRS1965,VESTUARIO,BASICO,VERAO - 2020,EAGLE ROCK,ATIVO
18331,C2374,CALCA PANTACOURT LISTRA COLOR - BRS1965,VESTUARIO,BASICO,VERAO - 2020,EAGLE ROCK,ATIVO
18332,C2374,CALCA PANTACOURT LISTRA COLOR - BRS1965,VESTUARIO,BASICO,VERAO - 2020,EAGLE ROCK,ATIVO
18333,C2374,CALCA PANTACOURT LISTRA COLOR - BRS1965,VESTUARIO,BASICO,VERAO - 2020,EAGLE ROCK,ATIVO
18334,C2375,BLUSA LISA ARREDONDA - BRS1966,VESTUARIO,BASICO,VERAO - 2020,EAGLE ROCK,ATIVO
18335,C2375,BLUSA LISA ARREDONDA - BRS1966,VESTUARIO,BASICO,VERAO - 2020,EAGLE ROCK,ATIVO
18336,C2375,BLUSA LISA ARREDONDA - BRS1966,VESTUARIO,BASICO,VERAO - 2020,EAGLE ROCK,ATIVO
18337,C2375,BLUSA LISA ARREDONDA - BRS1966,VESTUARIO,BASICO,VERAO - 2020,EAGLE ROCK,ATIVO
18338,C2375,BLUSA LISA ARREDONDA - BRS1966,VESTUARIO,BASICO,VERAO - 2020,EAGLE ROCK,ATIVO
18339,C2375,BLUSA LISA ARREDONDA - BRS1966,VESTUARIO,BASICO,VERAO - 2020,EAGLE ROCK,ATIVO
18340,C2375,BLUSA LISA ARREDONDA - BRS1966,VESTUARIO,BASICO,VERAO - 2020,EAGLE ROCK,ATIVO
18341,C2375,BLUSA LISA ARREDONDA - BRS1966,VESTUARIO,BASICO,VERAO - 2020,EAGLE ROCK,ATIVO
18342,C2375,BLUSA LISA ARREDONDA - BRS1966,VESTUARIO,BASICO,VERAO - 2020,EAGLE ROCK,ATIVO
18343,C2375,BLUSA LISA ARREDONDA - BRS1966,VESTUARIO,BASICO,VERAO - 2020,EAGLE ROCK,ATIVO
18344,C2375,BLUSA LISA ARREDONDA - BRS1966,VESTUARIO,BASICO,VERAO - 2020,EAGLE ROCK,ATIVO
18345,C2375,BLUSA LISA ARREDONDA - BRS1966,VESTUARIO,BASICO,VERAO - 2020,EAGLE ROCK,ATIVO
18346,C2376,MACACAO COQUEIRO - BRS1967,VESTUARIO,BASICO,VERAO - 2020,EAGLE ROCK,ATIVO
18347,C2376,MACACAO COQUEIRO - BRS1967,VESTUARIO,BASICO,VERAO - 2020,EAGLE ROCK,ATIVO
18348,C2376,MACACAO COQUEIRO - BRS1967,VESTUARIO,BASICO,VERAO - 2020,EAGLE ROCK,ATIVO
18349,C2376,MACACAO COQUEIRO - BRS1967,VESTUARIO,BASICO,VERAO - 2020,EAGLE ROCK,ATIVO
18350,C2376,MACACAO COQUEIRO - BRS1967,VESTUARIO,BASICO,VERAO - 2020,EAGLE ROCK,ATIVO
18351,C2376,MACACAO COQUEIRO - BRS1967,VESTUARIO,BASICO,VERAO - 2020,EAGLE ROCK,ATIVO
18352,C2377,MACACAO ALC GEO FOLHAGEM - BRS1968,VESTUARIO,BASICO,VERAO - 2020,EAGLE ROCK,ATIVO
18353,C2377,MACACAO ALC GEO FOLHAGEM - BRS1968,VESTUARIO,BASICO,VERAO - 2020,EAGLE ROCK,ATIVO
18354,C2377,MACACAO ALC GEO FOLHAGEM - BRS1968,VESTUARIO,BASICO,VERAO - 2020,EAGLE ROCK,ATIVO
18355,C161,MAIO BOJO SAIDA - 1881TG,MODA PRAIA,FASHION,VERAO - 2018,RIVANNA,INATIVO
18356,C161,MAIO BOJO SAIDA - 1881TG,MODA PRAIA,FASHION,VERAO - 2018,RIVANNA,INATIVO
18357,C161,MAIO BOJO SAIDA - 1881TG,MODA PRAIA,FASHION,VERAO - 2018,RIVANNA,INATIVO
18358,C161,MAIO BOJO SAIDA - 1881TG,MODA PRAIA,FASHION,VERAO - 2018,RIVANNA,SALDO
18359,C161,MAIO BOJO SAIDA - 1881TG,MODA PRAIA,FASHION,VERAO - 2018,RIVANNA,SALDO
18360,C161,MAIO BOJO SAIDA - 1881TG,MODA PRAIA,FASHION,VERAO - 2018,RIVANNA,SALDO
18361,01.21.35,MAIO REM DRAPE TG - 1775TG,MODA PRAIA,BASICO,VERAO - 2018,RIVANNA,INATIVO
18362,01.21.35,MAIO REM DRAPE TG - 1775TG,MODA PRAIA,BASICO,VERAO - 2018,RIVANNA,INATIVO
18363,01.21.35,MAIO REM DRAPE TG - 1775TG,MODA PRAIA,BASICO,VERAO - 2018,RIVANNA,INATIVO
18364,01.21.35,MAIO REM DRAPE TG - 1775TG,MODA PRAIA,BASICO,VERAO - 2018,RIVANNA,SALDO
18365,01.21.35,MAIO REM DRAPE TG - 1775TG,MODA PRAIA,BASICO,VERAO - 2018,RIVANNA,SALDO
18366,01.21.35,MAIO REM DRAPE TG - 1775TG,MODA PRAIA,BASICO,VERAO - 2018,RIVANNA,SALDO
18367,01.20.51,MAIO BOJO SAIDA - 1881,MODA PRAIA,BASICO,VERAO - 2018,RIVANNA,SALDO
18368,01.20.51,MAIO BOJO SAIDA - 1881,MODA PRAIA,BASICO,VERAO - 2018,RIVANNA,SALDO
18369,01.20.51,MAIO BOJO SAIDA - 1881,MODA PRAIA,BASICO,VERAO - 2018,RIVANNA,SALDO
18370,01.20.51,MAIO BOJO SAIDA - 1881,MODA PRAIA,BASICO,VERAO - 2018,RIVANNA,SALDO
18371,01.20.51,MAIO BOJO SAIDA - 1881,MODA PRAIA,BASICO,VERAO - 2018,RIVANNA,SALDO
18372,01.20.51,MAIO BOJO SAIDA - 1881,MODA PRAIA,BASICO,VERAO - 2018,RIVANNA,SALDO
18373,01.20.51,MAIO BOJO SAIDA - 1881,MODA PRAIA,BASICO,VERAO - 2018,RIVANNA,SALDO
18374,C482,SUTIA BOJO DAILY LUREX - C00528,UNDERWARE,BASICO,INDEFINIDA,TRIFIL,SALDO
18375,01.01.07,SOUTIEN TQC - 1434,UNDERWARE,BASICO,INDEFINIDA,VI LINGERIE,ATIVO
18376,01.01.07,SOUTIEN TQC - 1434,UNDERWARE,BASICO,INDEFINIDA,VI LINGERIE,ATIVO
18377,01.01.07,SOUTIEN TQC - 1434,UNDERWARE,BASICO,INDEFINIDA,VI LINGERIE,ATIVO
18378,01.01.07,SOUTIEN TQC - 1434,UNDERWARE,BASICO,INDEFINIDA,VI LINGERIE,ATIVO
18379,C913,SOUTIEN AMAMENTACAO - 311602,UNDERWARE,MATERNITY,INDEFINIDA,VI LINGERIE,ATIVO
18380,C913,SOUTIEN AMAMENTACAO - 311602,UNDERWARE,MATERNITY,INDEFINIDA,VI LINGERIE,ATIVO
18381,C913,SOUTIEN AMAMENTACAO - 311602,UNDERWARE,MATERNITY,INDEFINIDA,VI LINGERIE,ATIVO
18382,C913,SOUTIEN AMAMENTACAO - 311602,UNDERWARE,MATERNITY,INDEFINIDA,VI LINGERIE,ATIVO
18383,C913,SOUTIEN AMAMENTACAO - 311602,UNDERWARE,MATERNITY,INDEFINIDA,VI LINGERIE,ATIVO
18384,C1265,CAMISA VISCOSE FLORAL - BRS1460,VESTUARIO,CASUAL,VERAO - 2019,ANANY,SALDO
18385,C1265,CAMISA VISCOSE FLORAL - BRS1460,VESTUARIO,CASUAL,VERAO - 2019,ANANY,SALDO
18386,C1265,CAMISA VISCOSE FLORAL - BRS1460,VESTUARIO,CASUAL,VERAO - 2019,ANANY,SALDO
18387,C1265,CAMISA VISCOSE FLORAL - BRS1460,VESTUARIO,CASUAL,VERAO - 2019,ANANY,SALDO
18388,C1265,CAMISA VISCOSE FLORAL - BRS1460,VESTUARIO,CASUAL,VERAO - 2019,ANANY,ATIVO
18389,C1265,CAMISA VISCOSE FLORAL - BRS1460,VESTUARIO,CASUAL,VERAO - 2019,ANANY,ATIVO
18390,C1265,CAMISA VISCOSE FLORAL - BRS1460,VESTUARIO,CASUAL,VERAO - 2019,ANANY,ATIVO
18391,C1265,CAMISA VISCOSE FLORAL - BRS1460,VESTUARIO,CASUAL,VERAO - 2019,ANANY,ATIVO
18392,C1266,CAMISA VISCOSE FOTO - BRS1461,VESTUARIO,CASUAL,VERAO - 2019,ANANY,ATIVO
18393,C1266,CAMISA VISCOSE FOTO - BRS1461,VESTUARIO,CASUAL,VERAO - 2019,ANANY,ATIVO
18394,C1266,CAMISA VISCOSE FOTO - BRS1461,VESTUARIO,CASUAL,VERAO - 2019,ANANY,ATIVO
18395,C1266,CAMISA VISCOSE FOTO - BRS1461,VESTUARIO,CASUAL,VERAO - 2019,ANANY,ATIVO
18396,C1266,CAMISA VISCOSE FOTO - BRS1461,VESTUARIO,CASUAL,VERAO - 2019,ANANY,SALDO
18397,C1266,CAMISA VISCOSE FOTO - BRS1461,VESTUARIO,CASUAL,VERAO - 2019,ANANY,SALDO
18398,C1266,CAMISA VISCOSE FOTO - BRS1461,VESTUARIO,CASUAL,VERAO - 2019,ANANY,SALDO
18399,C1266,CAMISA VISCOSE FOTO - BRS1461,VESTUARIO,CASUAL,VERAO - 2019,ANANY,SALDO
18400,C1267,VESTIDO GOTA COLAR FLORAL - BRS1462,VESTUARIO,CASUAL,VERAO - 2019,HOLIN STONE,ATIVO
18401,C1267,VESTIDO GOTA COLAR FLORAL - BRS1462,VESTUARIO,CASUAL,VERAO - 2019,HOLIN STONE,ATIVO
18402,C1267,VESTIDO GOTA COLAR FLORAL - BRS1462,VESTUARIO,CASUAL,VERAO - 2019,HOLIN STONE,ATIVO
18403,C1267,VESTIDO GOTA COLAR FLORAL - BRS1462,VESTUARIO,CASUAL,VERAO - 2019,HOLIN STONE,ATIVO
18404,C1267,VESTIDO GOTA COLAR FLORAL - BRS1462,VESTUARIO,CASUAL,VERAO - 2019,HOLIN STONE,ATIVO
18405,C1267,VESTIDO GOTA COLAR FLORAL - BRS1462,VESTUARIO,CASUAL,VERAO - 2019,HOLIN STONE,ATIVO
18406,C1267,VESTIDO GOTA COLAR FLORAL - BRS1462,VESTUARIO,CASUAL,VERAO - 2019,HOLIN STONE,ATIVO
18407,C1267,VESTIDO GOTA COLAR FLORAL - BRS1462,VESTUARIO,CASUAL,VERAO - 2019,HOLIN STONE,ATIVO
18408,C1267,VESTIDO GOTA COLAR FLORAL - BRS1462,VESTUARIO,CASUAL,VERAO - 2019,HOLIN STONE,ATIVO
18409,C1268,MACACAO MULTIRECORTES - BRS1463,VESTUARIO,CASUAL,VERAO - 2019,CHEERS,ATIVO
18410,C1268,MACACAO MULTIRECORTES - BRS1463,VESTUARIO,CASUAL,VERAO - 2019,CHEERS,ATIVO
18411,C1268,MACACAO MULTIRECORTES - BRS1463,VESTUARIO,CASUAL,VERAO - 2019,CHEERS,ATIVO
18412,C1269,BODY NÓ RECORTE - BRS1464,VESTUARIO,JOVEM,VERAO - 2019,CHEERS,SALDO
18413,C1269,BODY NÓ RECORTE - BRS1464,VESTUARIO,JOVEM,VERAO - 2019,CHEERS,SALDO
18414,C1269,BODY NÓ RECORTE - BRS1464,VESTUARIO,JOVEM,VERAO - 2019,CHEERS,SALDO
18415,C1269,BODY NÓ RECORTE - BRS1464,VESTUARIO,JOVEM,VERAO - 2019,CHEERS,ATIVO
18416,C1269,BODY NÓ RECORTE - BRS1464,VESTUARIO,JOVEM,VERAO - 2019,CHEERS,ATIVO
18417,C1269,BODY NÓ RECORTE - BRS1464,VESTUARIO,JOVEM,VERAO - 2019,CHEERS,ATIVO
18418,C1270,BODY CANELADO FAIXA - BRS1465,VESTUARIO,JOVEM,VERAO - 2019,CHEERS,SALDO
18419,C1270,BODY CANELADO FAIXA - BRS1465,VESTUARIO,JOVEM,VERAO - 2019,CHEERS,SALDO
18420,C1270,BODY CANELADO FAIXA - BRS1465,VESTUARIO,JOVEM,VERAO - 2019,CHEERS,SALDO
18421,C1290,BLUSA CIGANA AMARRAR FLORAL - BRS1468,VESTUARIO,CASUAL,VERAO - 2019,HELI,SALDO
18422,C1290,BLUSA CIGANA AMARRAR FLORAL - BRS1468,VESTUARIO,CASUAL,VERAO - 2019,HELI,ATIVO
18423,C1290,BLUSA CIGANA AMARRAR FLORAL - BRS1468,VESTUARIO,CASUAL,VERAO - 2019,HELI,SALDO
18424,C1290,BLUSA CIGANA AMARRAR FLORAL - BRS1468,VESTUARIO,CASUAL,VERAO - 2019,HELI,ATIVO
18425,C1290,BLUSA CIGANA AMARRAR FLORAL - BRS1468,VESTUARIO,CASUAL,VERAO - 2019,HELI,SALDO
18426,C1290,BLUSA CIGANA AMARRAR FLORAL - BRS1468,VESTUARIO,CASUAL,VERAO - 2019,HELI,ATIVO
18427,C1290,BLUSA CIGANA AMARRAR FLORAL - BRS1468,VESTUARIO,CASUAL,VERAO - 2019,HELI,SALDO
18428,C1291,REGATA POA SOBREPOR - BRS1469,VESTUARIO,CASUAL,VERAO - 2019,HELI,SALDO
18429,C1291,REGATA POA SOBREPOR - BRS1469,VESTUARIO,CASUAL,VERAO - 2019,HELI,SALDO
18430,C1291,REGATA POA SOBREPOR - BRS1469,VESTUARIO,CASUAL,VERAO - 2019,HELI,SALDO
18431,C1291,REGATA POA SOBREPOR - BRS1469,VESTUARIO,CASUAL,VERAO - 2019,HELI,SALDO
18432,C1291,REGATA POA SOBREPOR - BRS1469,VESTUARIO,CASUAL,VERAO - 2019,HELI,SALDO
18433,C1291,REGATA POA SOBREPOR - BRS1469,VESTUARIO,CASUAL,VERAO - 2019,HELI,SALDO
18434,C1291,REGATA POA SOBREPOR - BRS1469,VESTUARIO,CASUAL,VERAO - 2019,HELI,SALDO
18435,C1161,SHORT DOLL MODAL GATINHO - 2332-2,LINHA NOITE,BASICO,INDEFINIDA,LU MODAS,ATIVO
18436,C1161,SHORT DOLL MODAL GATINHO - 2332-2,LINHA NOITE,BASICO,INDEFINIDA,LU MODAS,ATIVO
18437,C1161,SHORT DOLL MODAL GATINHO - 2332-2,LINHA NOITE,BASICO,INDEFINIDA,LU MODAS,ATIVO
18438,C1161,SHORT DOLL MODAL GATINHO - 2332-2,LINHA NOITE,BASICO,INDEFINIDA,LU MODAS,ATIVO
18439,C1161,SHORT DOLL MODAL GATINHO - 2332-2,LINHA NOITE,BASICO,INDEFINIDA,LU MODAS,ATIVO
18440,C1161,SHORT DOLL MODAL GATINHO - 2332-2,LINHA NOITE,BASICO,INDEFINIDA,LU MODAS,ATIVO
18441,C1160,SHORT DOLL MODAL POA - 2332-1,LINHA NOITE,BASICO,INDEFINIDA,LU MODAS,ATIVO
18442,C1160,SHORT DOLL MODAL POA - 2332-1,LINHA NOITE,BASICO,INDEFINIDA,LU MODAS,ATIVO
18443,C1160,SHORT DOLL MODAL POA - 2332-1,LINHA NOITE,BASICO,INDEFINIDA,LU MODAS,ATIVO
18444,C1160,SHORT DOLL MODAL POA - 2332-1,LINHA NOITE,BASICO,INDEFINIDA,LU MODAS,ATIVO
18445,C1160,SHORT DOLL MODAL POA - 2332-1,LINHA NOITE,BASICO,INDEFINIDA,LU MODAS,ATIVO
18446,C1160,SHORT DOLL MODAL POA - 2332-1,LINHA NOITE,BASICO,INDEFINIDA,LU MODAS,ATIVO
18447,C1160,SHORT DOLL MODAL POA - 2332-1,LINHA NOITE,BASICO,INDEFINIDA,LU MODAS,ATIVO
18448,C1160,SHORT DOLL MODAL POA - 2332-1,LINHA NOITE,BASICO,INDEFINIDA,LU MODAS,ATIVO
18449,C1160,SHORT DOLL MODAL POA - 2332-1,LINHA NOITE,BASICO,INDEFINIDA,LU MODAS,ATIVO
18450,C1205,CALECON 1/2 RENDA BB - 02C,UNDERWARE,RENDA,INDEFINIDA,ANNI,AGRUPADO
18451,C1205,CALECON 1/2 RENDA BB - 02C,UNDERWARE,RENDA,INDEFINIDA,ANNI,AGRUPADO
18452,C1205,CALECON 1/2 RENDA BB - 02C,UNDERWARE,RENDA,INDEFINIDA,ANNI,AGRUPADO
18453,C1205,CALECON 1/2 RENDA BB - 02C,UNDERWARE,RENDA,INDEFINIDA,ANNI,AGRUPADO
18454,C1205,CALECON 1/2 RENDA BB - 02C,UNDERWARE,RENDA,INDEFINIDA,ANNI,AGRUPADO
18455,C1205,CALECON 1/2 RENDA BB - 02C,UNDERWARE,RENDA,INDEFINIDA,ANNI,AGRUPADO
18456,C1205,CALECON 1/2 RENDA BB - 02C,UNDERWARE,RENDA,INDEFINIDA,ANNI,AGRUPADO
18457,C1205,CALECON 1/2 RENDA BB - 02C,UNDERWARE,RENDA,INDEFINIDA,ANNI,AGRUPADO
18458,C1205,CALECON 1/2 RENDA BB - 02C,UNDERWARE,RENDA,INDEFINIDA,ANNI,AGRUPADO
18459,C1205,CALECON 1/2 RENDA BB - 02C,UNDERWARE,RENDA,INDEFINIDA,ANNI,AGRUPADO
18460,C1205,CALECON 1/2 RENDA BB - 02C,UNDERWARE,RENDA,INDEFINIDA,ANNI,AGRUPADO
18461,C1205,CALECON 1/2 RENDA BB - 02C,UNDERWARE,RENDA,INDEFINIDA,ANNI,AGRUPADO
18462,C1205,CALECON 1/2 RENDA BB - 02C,UNDERWARE,RENDA,INDEFINIDA,ANNI,AGRUPADO
18463,C1206,SOUTIEN BASE RENDA TG BB - 2301,UNDERWARE,RENDA,INDEFINIDA,BOM EXITO,SALDO
18464,C1206,SOUTIEN BASE RENDA TG BB - 2301,UNDERWARE,RENDA,INDEFINIDA,BOM EXITO,SALDO
18465,C1206,SOUTIEN BASE RENDA TG BB - 2301,UNDERWARE,RENDA,INDEFINIDA,BOM EXITO,SALDO
